Player,Rank,Sets_Won,Games_Won,Aces,DoubleFaults,FirstServes_Won,FirstServes_In,SecondServes_Won,SecondServes_In,BreakPoints_Won,BreakPoints,ReturnPoints_Won,ReturnPoints_Faced,TotalPoints_Won,won_game?,FirstServes_ratio,SecondServes_ratio,BreakPoints_ratio,ReturnPoints_ratio,datetime,year,Tournament,Round_Description,Court_Surface,Total_Serves,Aces%,ServesWon%
Margarita Gasparyan,112.0,2.0,12,7.0,5.0,30.0,37.0,6.0,21.0,5.0,10.0,28.0,52.0,64.0,1,0.8108108108108109,0.2857142857142857,0.5,0.5384615384615384,2015-07-27,2015,Baku,Quarter-finals,Hard,58.0,0.1206896551724138,0.6206896551724138
Karin Knapp,38.0,2.0,13,3.0,1.0,38.0,62.0,17.0,31.0,4.0,4.0,28.0,62.0,83.0,1,0.6129032258064516,0.5483870967741935,1.0,0.45161290322580644,2015-07-27,2015,Baku,Quarter-finals,Hard,93.0,0.03225806451612903,0.5913978494623656
Patricia Maria Tig,154.0,2.0,12,1.0,0.0,28.0,34.0,7.0,14.0,4.0,7.0,32.0,66.0,67.0,1,0.8235294117647058,0.5,0.5714285714285714,0.48484848484848486,2015-07-27,2015,Baku,Quarter-finals,Hard,48.0,0.020833333333333332,0.7291666666666666
Margarita Gasparyan,112.0,2.0,17,3.0,6.0,38.0,60.0,19.0,45.0,7.0,12.0,44.0,90.0,101.0,1,0.6333333333333333,0.4222222222222222,0.5833333333333334,0.4888888888888889,2015-07-27,2015,Baku,Semi-finals,Hard,105.0,0.02857142857142857,0.5428571428571428
Patricia Maria Tig,154.0,2.0,12,1.0,1.0,29.0,44.0,6.0,14.0,6.0,8.0,30.0,55.0,65.0,1,0.6590909090909091,0.42857142857142855,0.75,0.5454545454545454,2015-07-27,2015,Baku,Semi-finals,Hard,58.0,0.017241379310344827,0.603448275862069
Margarita Gasparyan,112.0,2.0,17,4.0,2.0,38.0,60.0,16.0,34.0,7.0,19.0,46.0,89.0,100.0,1,0.6333333333333333,0.47058823529411764,0.3684210526315789,0.5168539325842697,2015-07-27,2015,Baku,Finals,Hard,94.0,0.0425531914893617,0.574468085106383
Varvara Lepchenko,60.0,2.0,16,6.0,2.0,41.0,59.0,14.0,32.0,4.0,14.0,50.0,113.0,105.0,1,0.6949152542372882,0.4375,0.2857142857142857,0.4424778761061947,2015-08-03,2015,Stanford,First Round,Hard,91.0,0.06593406593406594,0.6043956043956044
Elina Svitolina,20.0,2.0,17,5.0,0.0,42.0,70.0,23.0,44.0,6.0,12.0,50.0,107.0,115.0,1,0.6,0.5227272727272727,0.5,0.4672897196261682,2015-08-03,2015,Stanford,First Round,Hard,114.0,0.043859649122807015,0.5701754385964912
Alison Riske,59.0,2.0,17,1.0,4.0,30.0,48.0,15.0,31.0,8.0,19.0,52.0,99.0,97.0,1,0.625,0.4838709677419355,0.42105263157894735,0.5252525252525253,2015-08-03,2015,Stanford,First Round,Hard,79.0,0.012658227848101266,0.569620253164557
Kimiko Date,173.0,2.0,14,0.0,3.0,37.0,64.0,14.0,31.0,5.0,9.0,43.0,93.0,94.0,1,0.578125,0.45161290322580644,0.5555555555555556,0.46236559139784944,2015-08-03,2015,Stanford,First Round,Hard,95.0,0.0,0.5368421052631579
Ajla Tomljanovic,69.0,2.0,15,3.0,2.0,29.0,38.0,7.0,20.0,7.0,10.0,42.0,79.0,78.0,1,0.7631578947368421,0.35,0.7,0.5316455696202531,2015-08-03,2015,Stanford,First Round,Hard,58.0,0.05172413793103448,0.6206896551724138
Angelique Kerber,14.0,2.0,12,2.0,2.0,23.0,31.0,10.0,19.0,5.0,9.0,32.0,59.0,65.0,1,0.7419354838709677,0.5263157894736842,0.5555555555555556,0.5423728813559322,2015-08-03,2015,Stanford,First Round,Hard,50.0,0.04,0.66
Nicole Gibbs,126.0,2.0,13,2.0,6.0,36.0,46.0,12.0,31.0,4.0,13.0,38.0,81.0,86.0,1,0.782608695652174,0.3870967741935484,0.3076923076923077,0.4691358024691358,2015-08-03,2015,Stanford,First Round,Hard,77.0,0.025974025974025976,0.6233766233766234
Madison Keys,18.0,2.0,12,6.0,3.0,24.0,26.0,12.0,22.0,4.0,6.0,23.0,43.0,59.0,1,0.9230769230769231,0.5454545454545454,0.6666666666666666,0.5348837209302325,2015-08-03,2015,Stanford,First Round,Hard,48.0,0.125,0.75
Ana Konjuh,86.0,2.0,12,1.0,4.0,24.0,36.0,15.0,31.0,5.0,6.0,25.0,54.0,64.0,1,0.6666666666666666,0.4838709677419355,0.8333333333333334,0.46296296296296297,2015-08-03,2015,Stanford,First Round,Hard,67.0,0.014925373134328358,0.582089552238806
Andrea Petkovic,17.0,2.0,17,1.0,7.0,34.0,47.0,18.0,37.0,7.0,13.0,41.0,85.0,93.0,1,0.723404255319149,0.4864864864864865,0.5384615384615384,0.4823529411764706,2015-08-03,2015,Stanford,First Round,Hard,84.0,0.011904761904761904,0.6190476190476191
Mona Barthel,63.0,2.0,12,5.0,2.0,20.0,28.0,11.0,22.0,6.0,18.0,40.0,73.0,71.0,1,0.7142857142857143,0.5,0.3333333333333333,0.547945205479452,2015-08-03,2015,Stanford,First Round,Hard,50.0,0.1,0.62
Misaki Doi,104.0,2.0,13,5.0,4.0,40.0,52.0,8.0,21.0,2.0,7.0,25.0,67.0,73.0,1,0.7692307692307693,0.38095238095238093,0.2857142857142857,0.373134328358209,2015-08-03,2015,Stanford,First Round,Hard,73.0,0.0684931506849315,0.6575342465753424
Mona Barthel,63.0,2.0,18,4.0,8.0,35.0,52.0,30.0,53.0,5.0,11.0,50.0,115.0,115.0,1,0.6730769230769231,0.5660377358490566,0.45454545454545453,0.43478260869565216,2015-08-03,2015,Stanford,Second Round,Hard,105.0,0.0380952380952381,0.6190476190476191
Varvara Lepchenko,60.0,2.0,12,4.0,3.0,26.0,33.0,11.0,20.0,4.0,7.0,24.0,50.0,61.0,1,0.7878787878787878,0.55,0.5714285714285714,0.48,2015-08-03,2015,Stanford,Second Round,Hard,53.0,0.07547169811320754,0.6981132075471698
Alison Riske,59.0,2.0,12,2.0,7.0,24.0,37.0,4.0,17.0,7.0,12.0,37.0,66.0,65.0,1,0.6486486486486487,0.23529411764705882,0.5833333333333334,0.5606060606060606,2015-08-03,2015,Stanford,Second Round,Hard,54.0,0.037037037037037035,0.5185185185185185
Agnieszka Radwanska,7.0,2.0,13,4.0,3.0,25.0,38.0,8.0,18.0,6.0,10.0,39.0,75.0,72.0,1,0.6578947368421053,0.4444444444444444,0.6,0.52,2015-08-03,2015,Stanford,Second Round,Hard,56.0,0.07142857142857142,0.5892857142857143
Elina Svitolina,20.0,2.0,13,1.0,6.0,29.0,50.0,10.0,35.0,7.0,11.0,38.0,64.0,77.0,1,0.58,0.2857142857142857,0.6363636363636364,0.59375,2015-08-03,2015,Stanford,Second Round,Hard,85.0,0.011764705882352941,0.4588235294117647
Karolina Pliskova,11.0,2.0,13,5.0,4.0,27.0,34.0,16.0,28.0,3.0,7.0,35.0,81.0,78.0,1,0.7941176470588235,0.5714285714285714,0.42857142857142855,0.43209876543209874,2015-08-03,2015,Stanford,Second Round,Hard,62.0,0.08064516129032258,0.6935483870967742
Ajla Tomljanovic,69.0,2.0,13,1.0,3.0,31.0,46.0,15.0,31.0,4.0,9.0,27.0,69.0,73.0,1,0.6739130434782609,0.4838709677419355,0.4444444444444444,0.391304347826087,2015-08-03,2015,Stanford,Second Round,Hard,77.0,0.012987012987012988,0.5974025974025974
Angelique Kerber,14.0,2.0,12,0.0,1.0,26.0,36.0,8.0,22.0,5.0,8.0,28.0,55.0,62.0,1,0.7222222222222222,0.36363636363636365,0.625,0.509090909090909,2015-08-03,2015,Stanford,Second Round,Hard,58.0,0.0,0.5862068965517241
Angelique Kerber,14.0,2.0,16,2.0,4.0,45.0,67.0,15.0,32.0,5.0,10.0,42.0,100.0,102.0,1,0.6716417910447762,0.46875,0.5,0.42,2015-08-03,2015,Stanford,Quarter-finals,Hard,99.0,0.020202020202020204,0.6060606060606061
Karolina Pliskova,11.0,2.0,12,9.0,4.0,27.0,33.0,17.0,34.0,3.0,3.0,22.0,49.0,66.0,1,0.8181818181818182,0.5,1.0,0.4489795918367347,2015-08-03,2015,Stanford,Quarter-finals,Hard,67.0,0.13432835820895522,0.6567164179104478
Varvara Lepchenko,60.0,2.0,18,2.0,3.0,50.0,77.0,15.0,39.0,7.0,11.0,42.0,82.0,107.0,1,0.6493506493506493,0.38461538461538464,0.6363636363636364,0.5121951219512195,2015-08-03,2015,Stanford,Quarter-finals,Hard,116.0,0.017241379310344827,0.5603448275862069
Elina Svitolina,20.0,2.0,17,4.0,4.0,42.0,73.0,17.0,43.0,9.0,15.0,44.0,79.0,103.0,1,0.5753424657534246,0.3953488372093023,0.6,0.5569620253164557,2015-08-03,2015,Stanford,Quarter-finals,Hard,116.0,0.034482758620689655,0.5086206896551724
Karolina Pliskova,11.0,2.0,13,5.0,2.0,29.0,36.0,10.0,14.0,4.0,5.0,31.0,65.0,70.0,1,0.8055555555555556,0.7142857142857143,0.8,0.47692307692307695,2015-08-03,2015,Stanford,Semi-finals,Hard,50.0,0.1,0.78
Angelique Kerber,14.0,2.0,12,1.0,0.0,24.0,38.0,7.0,13.0,6.0,6.0,26.0,39.0,57.0,1,0.631578947368421,0.5384615384615384,1.0,0.6666666666666666,2015-08-03,2015,Stanford,Semi-finals,Hard,51.0,0.0196078431372549,0.6078431372549019
Angelique Kerber,14.0,2.0,17,1.0,4.0,32.0,57.0,13.0,33.0,10.0,18.0,60.0,113.0,105.0,1,0.5614035087719298,0.3939393939393939,0.5555555555555556,0.5309734513274337,2015-08-03,2015,Stanford,Finals,Hard,90.0,0.011111111111111112,0.5
Naomi Broady,212.0,2.0,17,19.0,4.0,48.0,57.0,20.0,44.0,1.0,6.0,36.0,109.0,104.0,1,0.8421052631578947,0.45454545454545453,0.16666666666666666,0.3302752293577982,2015-08-03,2015,Washington,First Round,Hard,101.0,0.18811881188118812,0.6732673267326733
Anastasia Pavlyuchenkova,40.0,2.0,14,0.0,8.0,36.0,53.0,9.0,23.0,4.0,9.0,36.0,82.0,81.0,1,0.6792452830188679,0.391304347826087,0.4444444444444444,0.43902439024390244,2015-08-03,2015,Washington,First Round,Hard,76.0,0.0,0.5921052631578947
Irina-Camelia Begu,29.0,2.0,12,5.0,1.0,24.0,29.0,8.0,13.0,4.0,7.0,26.0,52.0,58.0,1,0.8275862068965517,0.6153846153846154,0.5714285714285714,0.5,2015-08-03,2015,Washington,First Round,Hard,42.0,0.11904761904761904,0.7619047619047619
Svetlana Kuznetsova,28.0,2.0,12,1.0,5.0,16.0,24.0,12.0,22.0,6.0,15.0,35.0,64.0,63.0,1,0.6666666666666666,0.5454545454545454,0.4,0.546875,2015-08-03,2015,Washington,First Round,Hard,46.0,0.021739130434782608,0.6086956521739131
Polona Hercog,72.0,2.0,13,3.0,2.0,22.0,32.0,16.0,29.0,5.0,7.0,32.0,64.0,70.0,1,0.6875,0.5517241379310345,0.7142857142857143,0.5,2015-08-03,2015,Washington,First Round,Hard,61.0,0.04918032786885246,0.6229508196721312
Yulia Putintseva,70.0,2.0,17,3.0,2.0,50.0,72.0,25.0,39.0,2.0,7.0,43.0,116.0,118.0,1,0.6944444444444444,0.6410256410256411,0.2857142857142857,0.3706896551724138,2015-08-03,2015,Washington,First Round,Hard,111.0,0.02702702702702703,0.6756756756756757
Christina Mchale,62.0,2.0,16,5.0,2.0,40.0,58.0,15.0,25.0,4.0,6.0,27.0,69.0,82.0,1,0.6896551724137931,0.6,0.6666666666666666,0.391304347826087,2015-08-03,2015,Washington,First Round,Hard,83.0,0.060240963855421686,0.6626506024096386
Sloane Stephens,35.0,2.0,12,4.0,1.0,20.0,26.0,15.0,26.0,4.0,10.0,28.0,54.0,63.0,1,0.7692307692307693,0.5769230769230769,0.4,0.5185185185185185,2015-08-03,2015,Washington,First Round,Hard,52.0,0.07692307692307693,0.6730769230769231
Samantha Stosur,21.0,2.0,12,6.0,1.0,18.0,21.0,16.0,23.0,4.0,7.0,25.0,50.0,59.0,1,0.8571428571428571,0.6956521739130435,0.5714285714285714,0.5,2015-08-03,2015,Washington,First Round,Hard,44.0,0.13636363636363635,0.7727272727272727
Monica Niculescu,39.0,2.0,13,2.0,3.0,25.0,37.0,14.0,36.0,6.0,19.0,45.0,87.0,84.0,1,0.6756756756756757,0.3888888888888889,0.3157894736842105,0.5172413793103449,2015-08-03,2015,Washington,First Round,Hard,73.0,0.0273972602739726,0.5342465753424658
Lauren Davis,85.0,2.0,9,2.0,2.0,17.0,23.0,2.0,16.0,5.0,6.0,28.0,50.0,47.0,1,0.7391304347826086,0.125,0.8333333333333334,0.56,2015-08-03,2015,Washington,First Round,Hard,39.0,0.05128205128205128,0.48717948717948717
Alize Cornet,27.0,2.0,12,3.0,5.0,25.0,33.0,9.0,20.0,4.0,9.0,24.0,54.0,58.0,1,0.7575757575757576,0.45,0.4444444444444444,0.4444444444444444,2015-08-03,2015,Washington,First Round,Hard,53.0,0.05660377358490566,0.6415094339622641
Louisa Chirico,128.0,2.0,12,2.0,2.0,15.0,19.0,9.0,15.0,6.0,12.0,40.0,69.0,64.0,1,0.7894736842105263,0.6,0.5,0.5797101449275363,2015-08-03,2015,Washington,First Round,Hard,34.0,0.058823529411764705,0.7058823529411765
Ekaterina Makarova,12.0,2.0,14,3.0,1.0,28.0,38.0,15.0,27.0,4.0,9.0,32.0,79.0,75.0,1,0.7368421052631579,0.5555555555555556,0.4444444444444444,0.4050632911392405,2015-08-03,2015,Washington,First Round,Hard,65.0,0.046153846153846156,0.6615384615384615
Belinda Bencic,22.0,2.0,13,6.0,5.0,35.0,46.0,10.0,25.0,3.0,10.0,39.0,91.0,84.0,1,0.7608695652173914,0.4,0.3,0.42857142857142855,2015-08-03,2015,Washington,First Round,Hard,71.0,0.08450704225352113,0.6338028169014085
Irina Falconi,77.0,2.0,18,4.0,9.0,39.0,57.0,20.0,39.0,6.0,17.0,59.0,121.0,118.0,1,0.6842105263157895,0.5128205128205128,0.35294117647058826,0.48760330578512395,2015-08-03,2015,Washington,First Round,Hard,96.0,0.041666666666666664,0.6145833333333334
Louisa Chirico,128.0,2.0,18,2.0,4.0,43.0,69.0,23.0,45.0,6.0,17.0,56.0,125.0,122.0,1,0.6231884057971014,0.5111111111111111,0.35294117647058826,0.448,2015-08-03,2015,Washington,Second Round,Hard,114.0,0.017543859649122806,0.5789473684210527
Ekaterina Makarova,12.0,2.0,13,6.0,0.0,36.0,47.0,15.0,23.0,1.0,3.0,22.0,67.0,73.0,1,0.7659574468085106,0.6521739130434783,0.3333333333333333,0.3283582089552239,2015-08-03,2015,Washington,Second Round,Hard,70.0,0.08571428571428572,0.7285714285714285
Irina-Camelia Begu,29.0,2.0,16,1.0,4.0,43.0,73.0,25.0,48.0,5.0,13.0,45.0,106.0,113.0,1,0.589041095890411,0.5208333333333334,0.38461538461538464,0.42452830188679247,2015-08-03,2015,Washington,Second Round,Hard,121.0,0.008264462809917356,0.5619834710743802
Samantha Stosur,21.0,2.0,13,8.0,3.0,22.0,29.0,20.0,29.0,4.0,11.0,31.0,64.0,73.0,1,0.7586206896551724,0.6896551724137931,0.36363636363636365,0.484375,2015-08-03,2015,Washington,Second Round,Hard,58.0,0.13793103448275862,0.7241379310344828
Monica Niculescu,39.0,2.0,13,3.0,2.0,27.0,45.0,22.0,34.0,4.0,7.0,31.0,73.0,80.0,1,0.6,0.6470588235294118,0.5714285714285714,0.4246575342465753,2015-08-03,2015,Washington,Second Round,Hard,79.0,0.0379746835443038,0.620253164556962
Christina Mchale,62.0,2.0,14,1.0,3.0,23.0,45.0,23.0,45.0,7.0,14.0,48.0,96.0,94.0,1,0.5111111111111111,0.5111111111111111,0.5,0.5,2015-08-03,2015,Washington,Second Round,Hard,90.0,0.011111111111111112,0.5111111111111111
Anastasia Pavlyuchenkova,40.0,2.0,12,6.0,3.0,28.0,34.0,12.0,22.0,3.0,5.0,21.0,49.0,61.0,1,0.8235294117647058,0.5454545454545454,0.6,0.42857142857142855,2015-08-03,2015,Washington,Second Round,Hard,56.0,0.10714285714285714,0.7142857142857143
Samantha Stosur,21.0,1.0,4,2.0,2.0,6.0,6.0,3.0,7.0,2.0,2.0,8.0,12.0,17.0,1,1.0,0.42857142857142855,1.0,0.6666666666666666,2015-08-03,2015,Washington,Quarter-finals,Hard,13.0,0.15384615384615385,0.6923076923076923
Ekaterina Makarova,12.0,2.0,14,4.0,2.0,34.0,54.0,14.0,20.0,3.0,4.0,31.0,68.0,79.0,1,0.6296296296296297,0.7,0.75,0.45588235294117646,2015-08-03,2015,Washington,Quarter-finals,Hard,74.0,0.05405405405405406,0.6486486486486487
Anastasia Pavlyuchenkova,40.0,2.0,15,3.0,9.0,40.0,60.0,18.0,35.0,3.0,10.0,39.0,95.0,97.0,1,0.6666666666666666,0.5142857142857142,0.3,0.4105263157894737,2015-08-03,2015,Washington,Quarter-finals,Hard,95.0,0.031578947368421054,0.6105263157894737
Sloane Stephens,35.0,2.0,12,6.0,1.0,28.0,34.0,10.0,24.0,4.0,7.0,38.0,78.0,76.0,1,0.8235294117647058,0.4166666666666667,0.5714285714285714,0.48717948717948717,2015-08-03,2015,Washington,Quarter-finals,Hard,58.0,0.10344827586206896,0.6551724137931034
Sloane Stephens,35.0,2.0,13,2.0,3.0,25.0,36.0,16.0,26.0,4.0,9.0,31.0,65.0,72.0,1,0.6944444444444444,0.6153846153846154,0.4444444444444444,0.47692307692307695,2015-08-03,2015,Washington,Semi-finals,Hard,62.0,0.03225806451612903,0.6612903225806451
Anastasia Pavlyuchenkova,40.0,1.0,10,4.0,1.0,37.0,48.0,10.0,25.0,1.0,5.0,20.0,60.0,67.0,1,0.7708333333333334,0.4,0.2,0.3333333333333333,2015-08-03,2015,Washington,Semi-finals,Hard,73.0,0.0547945205479452,0.6438356164383562
Sloane Stephens,35.0,2.0,12,4.0,1.0,23.0,32.0,11.0,19.0,5.0,8.0,25.0,42.0,59.0,1,0.71875,0.5789473684210527,0.625,0.5952380952380952,2015-08-03,2015,Washington,Finals,Hard,51.0,0.0784313725490196,0.6666666666666666
Sabine Lisicki,24.0,2.0,12,5.0,3.0,22.0,28.0,12.0,22.0,5.0,9.0,33.0,62.0,67.0,1,0.7857142857142857,0.5454545454545454,0.5555555555555556,0.532258064516129,2015-08-10,2015,Toronto,First Round,Hard,50.0,0.1,0.68
Barbora Strycova,37.0,2.0,12,0.0,1.0,23.0,29.0,12.0,23.0,4.0,5.0,23.0,47.0,58.0,1,0.7931034482758621,0.5217391304347826,0.8,0.48936170212765956,2015-08-10,2015,Toronto,First Round,Hard,52.0,0.0,0.6730769230769231
Daria Gavrilova,40.0,2.0,12,1.0,3.0,35.0,43.0,9.0,16.0,2.0,6.0,24.0,63.0,68.0,1,0.813953488372093,0.5625,0.3333333333333333,0.38095238095238093,2015-08-10,2015,Toronto,First Round,Hard,59.0,0.01694915254237288,0.7457627118644068
Alison Riske,48.0,2.0,17,1.0,2.0,41.0,63.0,20.0,39.0,4.0,12.0,68.0,154.0,129.0,1,0.6507936507936508,0.5128205128205128,0.3333333333333333,0.44155844155844154,2015-08-10,2015,Toronto,First Round,Hard,102.0,0.00980392156862745,0.5980392156862745
Roberta Vinci,53.0,2.0,12,1.0,1.0,16.0,21.0,8.0,14.0,6.0,8.0,24.0,29.0,48.0,1,0.7619047619047619,0.5714285714285714,0.75,0.8275862068965517,2015-08-10,2015,Toronto,First Round,Hard,35.0,0.02857142857142857,0.6857142857142857
Lesya Tsurenko,54.0,2.0,13,7.0,6.0,35.0,45.0,14.0,38.0,4.0,16.0,36.0,78.0,85.0,1,0.7777777777777778,0.3684210526315789,0.25,0.46153846153846156,2015-08-10,2015,Toronto,First Round,Hard,83.0,0.08433734939759036,0.5903614457831325
Alize Cornet,28.0,2.0,18,2.0,13.0,51.0,82.0,13.0,41.0,8.0,13.0,47.0,94.0,111.0,1,0.6219512195121951,0.3170731707317073,0.6153846153846154,0.5,2015-08-10,2015,Toronto,First Round,Hard,123.0,0.016260162601626018,0.5203252032520326
Ekaterina Makarova,12.0,2.0,12,1.0,1.0,29.0,41.0,7.0,20.0,6.0,11.0,32.0,57.0,68.0,1,0.7073170731707317,0.35,0.5454545454545454,0.5614035087719298,2015-08-10,2015,Toronto,First Round,Hard,61.0,0.01639344262295082,0.5901639344262295
Monica Puig,96.0,2.0,17,2.0,3.0,51.0,74.0,19.0,46.0,4.0,12.0,37.0,98.0,107.0,1,0.6891891891891891,0.41304347826086957,0.3333333333333333,0.37755102040816324,2015-08-10,2015,Toronto,First Round,Hard,120.0,0.016666666666666666,0.5833333333333334
Olga Govortsova,77.0,2.0,13,1.0,1.0,21.0,37.0,14.0,23.0,5.0,10.0,43.0,84.0,78.0,1,0.5675675675675675,0.6086956521739131,0.5,0.5119047619047619,2015-08-10,2015,Toronto,First Round,Hard,60.0,0.016666666666666666,0.5833333333333334
Mirjana Lucic-Baroni,51.0,2.0,16,9.0,17.0,31.0,47.0,26.0,58.0,6.0,13.0,49.0,103.0,106.0,1,0.6595744680851063,0.4482758620689655,0.46153846153846156,0.47572815533980584,2015-08-10,2015,Toronto,First Round,Hard,105.0,0.08571428571428572,0.5428571428571428
Angelique Kerber,11.0,2.0,12,3.0,1.0,16.0,19.0,8.0,12.0,6.0,10.0,29.0,47.0,53.0,1,0.8421052631578947,0.6666666666666666,0.6,0.6170212765957447,2015-08-10,2015,Toronto,First Round,Hard,31.0,0.0967741935483871,0.7741935483870968
Flavia Pennetta,26.0,2.0,12,2.0,5.0,14.0,24.0,18.0,27.0,5.0,8.0,27.0,52.0,59.0,1,0.5833333333333334,0.6666666666666666,0.625,0.5192307692307693,2015-08-10,2015,Toronto,First Round,Hard,51.0,0.0392156862745098,0.6274509803921569
Carina Witthoeft,56.0,2.0,15,1.0,3.0,31.0,41.0,20.0,34.0,3.0,12.0,36.0,87.0,87.0,1,0.7560975609756098,0.5882352941176471,0.25,0.41379310344827586,2015-08-10,2015,Toronto,First Round,Hard,75.0,0.013333333333333334,0.68
Heather Watson,66.0,2.0,12,1.0,1.0,16.0,23.0,13.0,18.0,5.0,12.0,27.0,49.0,56.0,1,0.6956521739130435,0.7222222222222222,0.4166666666666667,0.5510204081632653,2015-08-10,2015,Toronto,First Round,Hard,41.0,0.024390243902439025,0.7073170731707317
Sara Errani,17.0,2.0,17,0.0,3.0,37.0,59.0,9.0,17.0,9.0,20.0,54.0,97.0,100.0,1,0.6271186440677966,0.5294117647058824,0.45,0.5567010309278351,2015-08-10,2015,Toronto,First Round,Hard,76.0,0.0,0.6052631578947368
Dominika Cibulkova,62.0,2.0,12,0.0,5.0,32.0,53.0,15.0,31.0,5.0,10.0,37.0,69.0,84.0,1,0.6037735849056604,0.4838709677419355,0.5,0.5362318840579711,2015-08-10,2015,Toronto,First Round,Hard,84.0,0.0,0.5595238095238095
Jelena Jankovic,23.0,2.0,13,1.0,4.0,30.0,44.0,19.0,31.0,3.0,4.0,29.0,68.0,78.0,1,0.6818181818181818,0.6129032258064516,0.75,0.4264705882352941,2015-08-10,2015,Toronto,First Round,Hard,75.0,0.013333333333333334,0.6533333333333333
Belinda Bencic,20.0,2.0,17,0.0,4.0,32.0,47.0,16.0,30.0,7.0,14.0,48.0,95.0,96.0,1,0.6808510638297872,0.5333333333333333,0.5,0.5052631578947369,2015-08-10,2015,Toronto,First Round,Hard,77.0,0.0,0.6233766233766234
Victoria Azarenka,21.0,2.0,12,1.0,2.0,26.0,37.0,6.0,14.0,6.0,6.0,31.0,52.0,63.0,1,0.7027027027027027,0.42857142857142855,1.0,0.5961538461538461,2015-08-10,2015,Toronto,First Round,Hard,51.0,0.0196078431372549,0.6274509803921569
Polona Hercog,71.0,2.0,13,1.0,3.0,31.0,41.0,16.0,27.0,3.0,4.0,27.0,75.0,74.0,1,0.7560975609756098,0.5925925925925926,0.75,0.36,2015-08-10,2015,Toronto,First Round,Hard,68.0,0.014705882352941176,0.6911764705882353
Madison Brengle,43.0,2.0,12,3.0,2.0,29.0,41.0,9.0,19.0,5.0,10.0,31.0,54.0,69.0,1,0.7073170731707317,0.47368421052631576,0.5,0.5740740740740741,2015-08-10,2015,Toronto,First Round,Hard,60.0,0.05,0.6333333333333333
Andrea Petkovic,16.0,2.0,15,1.0,2.0,36.0,58.0,22.0,40.0,5.0,13.0,45.0,100.0,103.0,1,0.6206896551724138,0.55,0.38461538461538464,0.45,2015-08-10,2015,Toronto,First Round,Hard,98.0,0.01020408163265306,0.5918367346938775
Roberta Vinci,53.0,2.0,12,1.0,1.0,20.0,34.0,16.0,37.0,7.0,12.0,31.0,53.0,67.0,1,0.5882352941176471,0.43243243243243246,0.5833333333333334,0.5849056603773585,2015-08-10,2015,Toronto,Second Round,Hard,71.0,0.014084507042253521,0.5070422535211268
Simona Halep,3.0,2.0,12,0.0,2.0,36.0,45.0,6.0,12.0,2.0,7.0,25.0,65.0,67.0,1,0.8,0.5,0.2857142857142857,0.38461538461538464,2015-08-10,2015,Toronto,Second Round,Hard,57.0,0.0,0.7368421052631579
Serena Williams,1.0,2.0,14,2.0,7.0,21.0,31.0,16.0,35.0,7.0,12.0,42.0,78.0,79.0,1,0.6774193548387096,0.45714285714285713,0.5833333333333334,0.5384615384615384,2015-08-10,2015,Toronto,Second Round,Hard,66.0,0.030303030303030304,0.5606060606060606
Sabine Lisicki,24.0,2.0,13,2.0,7.0,31.0,48.0,16.0,34.0,4.0,12.0,37.0,80.0,84.0,1,0.6458333333333334,0.47058823529411764,0.3333333333333333,0.4625,2015-08-10,2015,Toronto,Second Round,Hard,82.0,0.024390243902439025,0.573170731707317
Daria Gavrilova,40.0,2.0,18,3.0,10.0,43.0,67.0,18.0,42.0,6.0,9.0,37.0,90.0,98.0,1,0.6417910447761194,0.42857142857142855,0.6666666666666666,0.4111111111111111,2015-08-10,2015,Toronto,Second Round,Hard,109.0,0.027522935779816515,0.5596330275229358
Polona Hercog,71.0,2.0,19,1.0,7.0,41.0,61.0,18.0,43.0,8.0,14.0,54.0,113.0,113.0,1,0.6721311475409836,0.4186046511627907,0.5714285714285714,0.4778761061946903,2015-08-10,2015,Toronto,Second Round,Hard,104.0,0.009615384615384616,0.5673076923076923
Alize Cornet,28.0,2.0,12,1.0,5.0,26.0,37.0,10.0,22.0,5.0,9.0,30.0,55.0,66.0,1,0.7027027027027027,0.45454545454545453,0.5555555555555556,0.5454545454545454,2015-08-10,2015,Toronto,Second Round,Hard,59.0,0.01694915254237288,0.6101694915254238
Ana Ivanovic,6.0,2.0,13,2.0,10.0,30.0,46.0,9.0,42.0,8.0,13.0,44.0,76.0,83.0,1,0.6521739130434783,0.21428571428571427,0.6153846153846154,0.5789473684210527,2015-08-10,2015,Toronto,Second Round,Hard,88.0,0.022727272727272728,0.4431818181818182
Belinda Bencic,20.0,2.0,14,0.0,4.0,29.0,45.0,19.0,32.0,5.0,10.0,40.0,84.0,88.0,1,0.6444444444444445,0.59375,0.5,0.47619047619047616,2015-08-10,2015,Toronto,Second Round,Hard,77.0,0.0,0.6233766233766234
Sara Errani,17.0,2.0,14,0.0,2.0,35.0,72.0,5.0,12.0,8.0,11.0,41.0,70.0,81.0,1,0.4861111111111111,0.4166666666666667,0.7272727272727273,0.5857142857142857,2015-08-10,2015,Toronto,Second Round,Hard,84.0,0.0,0.47619047619047616
Agnieszka Radwanska,14.0,2.0,13,5.0,3.0,39.0,51.0,11.0,21.0,3.0,3.0,24.0,55.0,74.0,1,0.7647058823529411,0.5238095238095238,1.0,0.43636363636363634,2015-08-10,2015,Toronto,Second Round,Hard,72.0,0.06944444444444445,0.6944444444444444
