Player1,Player2,Rank_diff,Sets_Won_diff,Games_Won_diff,Aces_diff,DoubleFaults_diff,FirstServes_Won_diff,FirstServes_In_diff,SecondServes_Won_diff,SecondServes_In_diff,BreakPoints_Won_diff,BreakPoints_diff,ReturnPoints_Won_diff,ReturnPoints_Faced_diff,TotalPoints_Won_diff,FirstServes_ratio_diff,SecondServes_ratio_diff,BreakPoints_ratio_diff,ReturnPoints_ratio_diff,Court_Surface,Round_Description,datetime,year,month,day,Round_Description_clean,Player1_Rank,Player2_Rank,Player1_Rank_Grouped,Player2_Rank_Grouped,Player1Win
Ryan Harrison,Santiago Giraldo,-2.0,2,2,7.0,-1.0,-12,-19,9,4,1.0,-1.0,12.0,16.0,9,0.0102258852258853,0.16590909090909095,0.10439560439560441,0.04806476094105738,Hard,First Round,2013-01-14,2013,1,14,First Round,62.0,64.0,"(50.0, 75.0]","(50.0, 75.0]",1
Ricardas Berankis,Sergiy Stakhovsky,8.0,3,7,0.0,1.0,-6,-25,8,9,3.0,10.0,18.0,15.0,20,0.17179061071873702,0.0670995670995671,0.23076923076923078,0.12045417146618398,Hard,First Round,2013-01-14,2013,1,14,First Round,110.0,102.0,"(100.0, 125.0]","(100.0, 125.0]",1
Jerzy Janowicz,Simone Bolelli,-54.0,3,7,9.0,1.0,16,4,-6,-3,4.0,4.0,9.0,-2.0,19,0.23174114021571657,-0.10988372093023252,0.2666666666666666,0.09564548687878494,Hard,First Round,2013-01-14,2013,1,14,First Round,26.0,80.0,"(25.0, 50.0]","(75.0, 100.0]",1
Steve Darcis,Philipp Kohlschreiber,79.0,-3,-9,-10.0,2.0,-19,-7,9,11,-4.0,-6.0,-14.0,-6.0,-24,-0.292093023255814,0.10602910602910598,-0.4444444444444444,-0.15018315018315015,Hard,First Round,2013-01-14,2013,1,14,First Round,98.0,19.0,"(75.0, 100.0]","(0.0, 25.0]",0
Steve Johnson,Nicolas Almagro,164.0,-1,-8,-13.0,2.0,11,15,-21,-4,-5.0,-10.0,-21.0,-13.0,-31,-0.011063615790797177,-0.2712418300653594,-0.06666666666666665,-0.10166184971098263,Hard,First Round,2013-01-14,2013,1,14,First Round,175.0,11.0,"(150.0, 175.0]","(0.0, 25.0]",0
Thomaz Bellucci,Blaz Kavcic,-60.0,-3,-11,-0.0,7.0,-12,-11,0,12,-5.0,-8.0,-13.0,-8.0,-25,-0.08686440677966101,-0.1700404858299595,-0.26190476190476186,-0.10959920831271647,Hard,First Round,2013-01-14,2013,1,14,First Round,33.0,93.0,"(25.0, 50.0]","(75.0, 100.0]",0
Tommy Haas,Jarkko Nieminen,-49.0,-1,-2,-2.0,4.0,-20,-26,14,17,-0.0,2.0,3.0,5.0,-3,-0.018268812527185707,0.0679012345679012,-0.08333333333333331,0.006527490223142363,Hard,First Round,2013-01-14,2013,1,14,First Round,21.0,70.0,"(0.0, 25.0]","(50.0, 75.0]",0
Jesse Levine,Tommy Robredo,-19.0,2,4,-9.0,4.0,13,24,0,6,2.0,-7.0,-17.0,-34.0,-4,-0.0592939878654164,-0.05722801788375553,0.6333333333333334,-0.04189485213581595,Hard,First Round,2013-01-14,2013,1,14,First Round,88.0,107.0,"(75.0, 100.0]","(100.0, 125.0]",1
Kei Nishikori,Victor Hanescu,-45.0,2,10,0.0,2.0,11,7,-1,-9,5.0,10.0,12.0,0.0,22,0.07371882707591115,0.09908536585365851,0.10416666666666669,0.09523809523809523,Hard,First Round,2013-01-14,2013,1,14,First Round,18.0,63.0,"(0.0, 25.0]","(50.0, 75.0]",1
Radek Stepanek,Viktor Troicki,-3.0,1,4,-13.0,5.0,3,6,0,-11,2.0,3.0,8.0,0.0,11,-0.008916083916083895,0.0851393188854489,0.047619047619047616,0.04545454545454547,Hard,First Round,2013-01-14,2013,1,14,First Round,34.0,37.0,"(25.0, 50.0]","(25.0, 50.0]",1
Alejandro Falla,Richard Gasquet,44.0,-3,-11,-6.0,-0.0,3,19,-12,-4,-5.0,-11.0,-24.0,-15.0,-33,-0.20677966101694922,-0.3806896551724138,0.038461538461538436,-0.23654244306418215,Hard,Second Round,2013-01-14,2013,1,14,Second Round,54.0,10.0,"(50.0, 75.0]","(0.0, 25.0]",0
Amir Weintraub,Philipp Kohlschreiber,177.0,-3,-7,-4.0,3.0,0,15,-10,-9,-3.0,-3.0,-16.0,-6.0,-26,-0.19977802441731407,-0.15714285714285714,-0.5,-0.15788201160541587,Hard,Second Round,2013-01-14,2013,1,14,Second Round,196.0,19.0,"(175.0, 200.0]","(0.0, 25.0]",0
Andrey Kuznetsov,Kevin Anderson,48.0,-3,-9,-13.0,3.0,-18,-14,4,11,-4.0,-7.0,-11.0,3.0,-25,-0.12995337995337986,-0.04285714285714287,-0.4444444444444444,-0.13601532567049807,Hard,Second Round,2013-01-14,2013,1,14,Second Round,79.0,31.0,"(75.0, 100.0]","(25.0, 50.0]",0
Benjamin Becker,Juan Martin del Potro,59.0,-3,-10,-12.0,1.0,-20,-14,6,18,-5.0,-9.0,-18.0,-4.0,-32,-0.18980044345897995,-0.07894736842105265,-0.5,-0.21637130801687762,Hard,Second Round,2013-01-14,2013,1,14,Second Round,66.0,7.0,"(50.0, 75.0]","(0.0, 25.0]",0
Brian Baker,Sam Querrey,35.0,1,1,-0.0,-1.0,4,5,2,1,-0.0,-1.0,-0.0,-5.0,6,0.014285714285714346,0.0816993464052288,0.04999999999999999,0.033411949685534625,Hard,Second Round,2013-01-14,2013,1,14,Second Round,57.0,22.0,"(50.0, 75.0]","(0.0, 25.0]",0
Kei Nishikori,Carlos Berlocq,-50.0,3,8,3.0,-3.0,13,9,3,-3,3.0,7.0,10.0,-3.0,26,0.1129696345856922,0.13636363636363635,-0.09999999999999998,0.11360824742268039,Hard,Second Round,2013-01-14,2013,1,14,Second Round,18.0,68.0,"(0.0, 25.0]","(50.0, 75.0]",1
Bernard Tomic,Daniel Brands,-77.0,2,3,3.0,-1.0,9,9,-15,-20,1.0,6.0,5.0,11.0,-1,0.018796992481203034,-0.05991285403050106,0.14285714285714285,0.01321604623491418,Hard,Second Round,2013-01-14,2013,1,14,Second Round,43.0,120.0,"(25.0, 50.0]","(100.0, 125.0]",1
Daniel Gimeno-Traver,Nicolas Almagro,60.0,-3,-11,-6.0,6.0,-17,-15,2,10,-5.0,-4.0,-10.0,-1.0,-25,-0.13455809334657398,-0.07500000000000001,-0.43333333333333335,-0.11272229822161423,Hard,Second Round,2013-01-14,2013,1,14,Second Round,71.0,11.0,"(50.0, 75.0]","(0.0, 25.0]",0
Denis Istomin,Andreas Seppi,27.0,-1,-3,3.0,-5.0,6,7,-5,1,-1.0,-0.0,-7.0,-8.0,-6,0.005955107650022828,-0.07743531202435316,-0.14285714285714285,-0.02474751809572856,Hard,Second Round,2013-01-14,2013,1,14,Second Round,50.0,23.0,"(25.0, 50.0]","(0.0, 25.0]",0
Edouard Roger-Vasselin,Julien Benneteau,63.0,-2,-2,4.0,2.0,10,21,-6,-2,-0.0,-2.0,-15.0,-19.0,-11,-0.0357531760435571,-0.09618941916389195,0.05490196078431375,-0.04754005502508496,Hard,Second Round,2013-01-14,2013,1,14,Second Round,101.0,38.0,"(100.0, 125.0]","(25.0, 50.0]",0
Radek Stepanek,Feliciano Lopez,-8.0,3,10,-1.0,-3.0,10,8,-1,-12,5.0,7.0,13.0,4.0,22,0.07518796992481203,0.14705882352941174,0.5555555555555556,0.14259569925270704,Hard,Second Round,2013-01-14,2013,1,14,Second Round,34.0,42.0,"(25.0, 50.0]","(25.0, 50.0]",1
Ricardas Berankis,Florian Mayer,82.0,3,12,1.0,-3.0,1,-8,15,6,6.0,7.0,18.0,2.0,34,0.16361556064073224,0.4182692307692308,0.6,0.24325396825396825,Hard,Second Round,2013-01-14,2013,1,14,Second Round,110.0,28.0,"(100.0, 125.0]","(25.0, 50.0]",1
Jo-Wilfried Tsonga,Go Soeda,-65.0,3,7,12.0,-1.0,16,15,4,7,2.0,0.0,-2.0,-22.0,18,0.08340016038492382,0.0,0.5,0.05333333333333329,Hard,Second Round,2013-01-14,2013,1,14,Second Round,8.0,73.0,"(0.0, 25.0]","(50.0, 75.0]",1
Guillaume Rufin,Tomas Berdych,86.0,-3,-10,-2.0,5.0,3,11,-3,17,-5.0,-12.0,-28.0,-33.0,-28,-0.09839816933638446,-0.3114478114478115,-0.125,-0.17777777777777776,Hard,Second Round,2013-01-14,2013,1,14,Second Round,92.0,6.0,"(75.0, 100.0]","(0.0, 25.0]",0
James Duckworth,Blaz Kavcic,130.0,1,7,3.0,-2.0,-11,-7,-4,-3,-2.0,-9.0,-5.0,10.0,-20,-0.0505050505050505,-0.03435897435897434,0.047619047619047616,-0.04559944559944562,Hard,Second Round,2013-01-14,2013,1,14,Second Round,223.0,93.0,"(200.0, 225.0]","(75.0, 100.0]",0
Ivan Dodig,Jarkko Nieminen,4.0,1,9,24.0,1.0,23,17,7,15,4.0,-8.0,-2.0,-32.0,28,0.09478627563733943,-0.0052719200887902384,0.4444444444444444,0.05206551894500816,Hard,Second Round,2013-01-14,2013,1,14,Second Round,74.0,70.0,"(50.0, 75.0]","(50.0, 75.0]",1
Gilles Simon,Jesse Levine,-72.0,2,4,5.0,3.0,3,-5,9,15,1.0,2.0,2.0,-10.0,14,0.0934195064629848,0.030612244897959162,0.033333333333333326,0.04499052509322088,Hard,Second Round,2013-01-14,2013,1,14,Second Round,16.0,88.0,"(0.0, 25.0]","(75.0, 100.0]",1
Joao Sousa,Andy Murray,97.0,-3,-10,-11.0,1.0,-6,3,-8,-3,-5.0,-8.0,-14.0,-0.0,-28,-0.17500000000000004,-0.20797413793103448,-0.625,-0.18181818181818182,Hard,Second Round,2013-01-14,2013,1,14,Second Round,100.0,3.0,"(75.0, 100.0]","(0.0, 25.0]",0
Janko Tipsarevic,Lukas Lacko,-35.0,1,2,3.0,2.0,-5,-8,4,7,1.0,-4.0,0.0,1.0,-1,0.008552357113058018,0.008196721311475419,0.18787878787878787,-0.0022746071133167844,Hard,Second Round,2013-01-14,2013,1,14,Second Round,9.0,44.0,"(0.0, 25.0]","(25.0, 50.0]",1
Lukas Rosol,Milos Raonic,60.0,-3,-8,-5.0,-0.0,-14,-6,8,21,-4.0,-5.0,-21.0,-15.0,-27,-0.19147157190635455,-0.08620689655172409,-0.2916666666666667,-0.1820987654320988,Hard,Second Round,2013-01-14,2013,1,14,Second Round,75.0,15.0,"(50.0, 75.0]","(0.0, 25.0]",0
Jeremy Chardy,Marcel Granollers,4.0,2,9,2.0,2.0,15,5,4,7,4.0,3.0,7.0,-12.0,26,0.15474425500370648,0.028213166144200663,0.32954545454545453,0.11213517665130568,Hard,Second Round,2013-01-14,2013,1,14,Second Round,36.0,32.0,"(25.0, 50.0]","(25.0, 50.0]",1
Mikhail Youzhny,Evgeny Donskoy,-57.0,-1,-2,-16.0,3.0,4,22,11,19,-1.0,-11.0,-26.0,-44.0,-11,-0.11873879573974477,0.0021008403361344463,0.15686274509803919,-0.07089567286365284,Hard,Second Round,2013-01-14,2013,1,14,Second Round,25.0,82.0,"(0.0, 25.0]","(75.0, 100.0]",0
Roger Federer,Nikolay Davydenko,-38.0,3,7,0.0,-1.0,3,-8,2,-7,3.0,13.0,20.0,15.0,25,0.1294930875576037,0.18295019157088122,0.23076923076923078,0.14980302716151772,Hard,Second Round,2013-01-14,2013,1,14,Second Round,2.0,40.0,"(0.0, 25.0]","(25.0, 50.0]",1
Rajeev Ram,Marin Cilic,116.0,-3,-8,-8.0,-1.0,6,24,-11,-6,-4.0,-13.0,-23.0,-18.0,-28,-0.2353349531412703,-0.25925925925925924,-0.3076923076923077,-0.20688689809630456,Hard,Second Round,2013-01-14,2013,1,14,Second Round,130.0,14.0,"(125.0, 150.0]","(0.0, 25.0]",0
Jurgen Melzer,Roberto Bautista Agut,-27.0,1,8,12.0,2.0,3,-2,17,25,4.0,4.0,-3.0,-25.0,17,0.03725891291642314,0.02823315118397085,0.2571428571428571,0.030762231399174056,Hard,Second Round,2013-01-14,2013,1,14,Second Round,29.0,56.0,"(25.0, 50.0]","(50.0, 75.0]",1
Novak Djokovic,Ryan Harrison,-61.0,3,12,1.0,-3.0,3,-16,1,-18,6.0,13.0,38.0,34.0,42,0.29225502781343604,0.503030303030303,0.46153846153846156,0.3682539682539682,Hard,Second Round,2013-01-14,2013,1,14,Second Round,1.0,62.0,"(0.0, 25.0]","(50.0, 75.0]",1
Somdev Devvarman,Jerzy Janowicz,525.0,-1,-9,-6.0,-9.0,-12,-5,-2,-8,-5.0,-2.0,-1.0,22.0,-15,-0.08576146076146074,0.026815077156589928,-0.2277777777777778,-0.05698672911787661,Hard,Second Round,2013-01-14,2013,1,14,Second Round,551.0,26.0,"(550.0, 575.0]","(25.0, 50.0]",0
Marcos Baghdatis,Tatsuma Ito,-49.0,2,8,4.0,1.0,-9,-19,7,-2,4.0,13.0,19.0,20.0,17,0.07292917166866753,0.17541371158392438,-0.14705882352941174,0.10991379310344829,Hard,Second Round,2013-01-14,2013,1,14,Second Round,35.0,84.0,"(25.0, 50.0]","(75.0, 100.0]",1
David Ferrer,Tim Smyczek,-120.0,2,9,-1.0,0.0,-1,-15,8,2,4.0,11.0,20.0,13.0,27,0.12596153846153846,0.16789563244469652,0.033333333333333326,0.1272885789014821,Hard,Second Round,2013-01-14,2013,1,14,Second Round,5.0,125.0,"(0.0, 25.0]","(100.0, 125.0]",1
Stan Wawrinka,Tobias Kamke,-73.0,2,4,11.0,0.0,0,-10,1,4,1.0,4.0,7.0,6.0,8,0.14480035103115407,-0.0222222222222222,-0.012987012987012991,0.05153874675565445,Hard,Second Round,2013-01-14,2013,1,14,Second Round,17.0,90.0,"(0.0, 25.0]","(75.0, 100.0]",1
Xavier Malisse,Fernando Verdasco,31.0,-3,-12,1.0,2.0,-9,-8,1,25,-6.0,-9.0,-25.0,-17.0,-33,-0.0792452830188679,-0.3146997929606625,-0.2,-0.21161271161271167,Hard,Second Round,2013-01-14,2013,1,14,Second Round,55.0,24.0,"(50.0, 75.0]","(0.0, 25.0]",0
Gael Monfils,Yen-Hsun Lu,25.0,1,0,19.0,18.0,-6,-10,4,14,-1.0,-2.0,-6.0,-4.0,-8,0.015957446808510634,-0.03360513960958733,0.0,-0.02778091473743649,Hard,Second Round,2013-01-14,2013,1,14,Second Round,86.0,61.0,"(75.0, 100.0]","(50.0, 75.0]",1
Bernard Tomic,Roger Federer,41.0,-3,-8,-3.0,-2.0,-2,17,3,9,-3.0,-15.0,-25.0,-26.0,-24,-0.20408908360715594,-0.02722323049001818,-0.1875,-0.15232709873858197,Hard,Third Round,2013-01-14,2013,1,14,Third Round,43.0,2.0,"(25.0, 50.0]","(0.0, 25.0]",0
Jo-Wilfried Tsonga,Blaz Kavcic,-85.0,3,11,6.0,-4.0,16,-1,-1,-4,6.0,4.0,20.0,5.0,35,0.3351020408163265,0.06666666666666665,0.5777777777777777,0.25166470818644726,Hard,Third Round,2013-01-14,2013,1,14,Third Round,8.0,93.0,"(0.0, 25.0]","(75.0, 100.0]",1
Kei Nishikori,Evgeny Donskoy,-64.0,3,8,2.0,0.0,16,15,3,-10,3.0,3.0,14.0,-5.0,33,0.08645276292335113,0.23052714398111723,0.3214285714285714,0.1667413715822501,Hard,Third Round,2013-01-14,2013,1,14,Third Round,18.0,82.0,"(0.0, 25.0]","(75.0, 100.0]",1
Fernando Verdasco,Kevin Anderson,-7.0,-1,-4,-4.0,-0.0,-11,-3,13,18,-1.0,-5.0,-13.0,-15.0,-11,-0.08002948885976402,0.09002695417789758,0.08730158730158727,-0.05127236079617031,Hard,Third Round,2013-01-14,2013,1,14,Third Round,24.0,31.0,"(0.0, 25.0]","(25.0, 50.0]",0
Gael Monfils,Gilles Simon,70.0,-1,1,9.0,7.0,4,-15,-7,-1,1.0,-0.0,13.0,16.0,10,0.11272727272727268,-0.1152882205513785,0.03999999999999998,0.03541639083807757,Hard,Third Round,2013-01-14,2013,1,14,Third Round,86.0,16.0,"(75.0, 100.0]","(0.0, 25.0]",0
Richard Gasquet,Ivan Dodig,-64.0,2,8,1.0,-2.0,14,2,-1,-4,3.0,8.0,15.0,2.0,28,0.20088472547488945,0.01809780515979975,-0.015384615384615385,0.1264097744360902,Hard,Third Round,2013-01-14,2013,1,14,Third Round,10.0,74.0,"(0.0, 25.0]","(50.0, 75.0]",1
Jerzy Janowicz,Nicolas Almagro,15.0,-3,-7,-7.0,2.0,10,16,-17,-11,-2.0,-9.0,-12.0,-5.0,-19,-0.05677494878548439,-0.3112068965517241,-0.2222222222222222,-0.1146978021978022,Hard,Third Round,2013-01-14,2013,1,14,Third Round,26.0,11.0,"(25.0, 50.0]","(0.0, 25.0]",0
Juan Martin del Potro,Jeremy Chardy,-29.0,-1,-5,-7.0,-4.0,1,7,-9,-17,-3.0,-10.0,2.0,10.0,-6,-0.04494623655913976,-0.0049474335188620655,-0.00840336134453784,-0.008526444641425046,Hard,Third Round,2013-01-14,2013,1,14,Third Round,7.0,36.0,"(0.0, 25.0]","(25.0, 50.0]",0
Julien Benneteau,Janko Tipsarevic,29.0,-1,0,-1.0,2.0,21,23,-14,-7,-0.0,-6.0,-9.0,-16.0,-2,0.061594202898550776,-0.17169811320754713,0.45,-0.02699812884255548,Hard,Third Round,2013-01-14,2013,1,14,Third Round,38.0,9.0,"(25.0, 50.0]","(0.0, 25.0]",0
Jurgen Melzer,Tomas Berdych,23.0,-3,-11,-9.0,-0.0,-9,5,-6,1,-5.0,-9.0,-21.0,-6.0,-36,-0.24225245653817085,-0.2367724867724868,-0.5,-0.23780487804878048,Hard,Third Round,2013-01-14,2013,1,14,Third Round,29.0,6.0,"(25.0, 50.0]","(0.0, 25.0]",0
David Ferrer,Marcos Baghdatis,-30.0,3,9,1.0,0.0,14,11,1,-2,4.0,4.0,6.0,-9.0,21,0.15030146425495272,0.06549364613880748,0.2666666666666666,0.1207430340557275,Hard,Third Round,2013-01-14,2013,1,14,Third Round,5.0,35.0,"(0.0, 25.0]","(25.0, 50.0]",1
Andreas Seppi,Marin Cilic,9.0,1,4,-7.0,0.0,13,22,3,4,2.0,-2.0,-10.0,-26.0,6,-0.03888888888888886,0.01879084967320266,0.16099071207430343,0.0055374001452432875,Hard,Third Round,2013-01-14,2013,1,14,Third Round,23.0,14.0,"(0.0, 25.0]","(0.0, 25.0]",1
Philipp Kohlschreiber,Milos Raonic,4.0,-3,-6,-18.0,2.0,-11,-7,6,15,-2.0,-4.0,-13.0,-8.0,-18,-0.1071428571428571,-0.12222222222222223,-0.5,-0.12147451756556163,Hard,Third Round,2013-01-14,2013,1,14,Third Round,19.0,15.0,"(0.0, 25.0]","(0.0, 25.0]",0
Radek Stepanek,Novak Djokovic,33.0,-3,-7,-3.0,2.0,3,18,-5,4,-3.0,-9.0,-24.0,-22.0,-26,-0.16795366795366795,-0.23092998955067917,-0.2727272727272727,-0.18075865860362836,Hard,Third Round,2013-01-14,2013,1,14,Third Round,34.0,1.0,"(25.0, 50.0]","(0.0, 25.0]",0
Ricardas Berankis,Andy Murray,107.0,-3,-7,-7.0,3.0,-24,-27,1,0,-3.0,-1.0,4.0,27.0,-19,-0.0942857142857143,0.02702702702702703,-0.21153846153846156,-0.07652752571082877,Hard,Third Round,2013-01-14,2013,1,14,Third Round,110.0,3.0,"(100.0, 125.0]","(0.0, 25.0]",0
Stan Wawrinka,Sam Querrey,-5.0,3,5,2.0,2.0,-12,-19,12,13,2.0,4.0,6.0,6.0,6,0.052619047619047676,0.12698412698412698,0.125,0.038610038610038644,Hard,Third Round,2013-01-14,2013,1,14,Third Round,17.0,22.0,"(0.0, 25.0]","(0.0, 25.0]",1
Jeremy Chardy,Andreas Seppi,13.0,2,9,2.0,7.0,10,6,4,-1,4.0,4.0,9.0,-5.0,23,0.0720987654320987,0.10147991543340379,0.2181818181818182,0.08986175115207373,Hard,Fourth Round,2013-01-14,2013,1,14,Fourth Round,36.0,23.0,"(25.0, 50.0]","(0.0, 25.0]",1
Gilles Simon,Andy Murray,13.0,-3,-11,-11.0,2.0,4,21,-5,6,-6.0,-13.0,-28.0,-27.0,-29,-0.20256410256410262,-0.2833333333333334,0.4666666666666667,-0.22063492063492068,Hard,Fourth Round,2013-01-14,2013,1,14,Fourth Round,16.0,3.0,"(0.0, 25.0]","(0.0, 25.0]",0
Janko Tipsarevic,Nicolas Almagro,-2.0,-2,-8,-4.0,-1.0,-5,2,-6,1,-4.0,-8.0,-14.0,-3.0,-25,-0.2803030303030303,-0.3008658008658009,-0.4444444444444444,-0.2876643073811931,Hard,Fourth Round,2013-01-14,2013,1,14,Fourth Round,9.0,11.0,"(0.0, 25.0]","(0.0, 25.0]",0
Kei Nishikori,David Ferrer,13.0,-3,-11,-5.0,-0.0,-14,-7,-3,6,-5.0,2.0,-16.0,1.0,-33,-0.15782493368700268,-0.15954664341761116,-0.4825174825174825,-0.17236842105263162,Hard,Fourth Round,2013-01-14,2013,1,14,Fourth Round,18.0,5.0,"(0.0, 25.0]","(0.0, 25.0]",0
Kevin Anderson,Tomas Berdych,25.0,-3,-8,5.0,-1.0,3,18,-14,-19,-3.0,-5.0,-10.0,1.0,-21,-0.14836660617059894,-0.10846560846560854,-0.130952380952381,-0.09306628056628058,Hard,Fourth Round,2013-01-14,2013,1,14,Fourth Round,31.0,6.0,"(25.0, 50.0]","(0.0, 25.0]",0
Roger Federer,Milos Raonic,-13.0,3,7,-5.0,-4.0,0,-14,5,-4,3.0,7.0,23.0,18.0,28,0.19687500000000002,0.25,0.42857142857142855,0.21073717948717946,Hard,Fourth Round,2013-01-14,2013,1,14,Fourth Round,2.0,15.0,"(0.0, 25.0]","(0.0, 25.0]",1
Richard Gasquet,Jo-Wilfried Tsonga,2.0,-2,-6,-2.0,3.0,-1,1,-6,-5,-3.0,-2.0,-3.0,4.0,-10,-0.030683810637054276,-0.0741279069767442,-0.30158730158730157,-0.04125046244913061,Hard,Fourth Round,2013-01-14,2013,1,14,Fourth Round,10.0,8.0,"(0.0, 25.0]","(0.0, 25.0]",0
Novak Djokovic,Stan Wawrinka,-16.0,1,-1,-9.0,3.0,1,-4,-6,-15,0.0,-3.0,14.0,19.0,9,0.028967768257853965,0.026936026936026924,0.07777777777777778,0.03491492930745266,Hard,Fourth Round,2013-01-14,2013,1,14,Fourth Round,1.0,17.0,"(0.0, 25.0]","(0.0, 25.0]",1
Jeremy Chardy,Andy Murray,33.0,-3,-11,-1.0,2.0,-10,1,-2,1,-6.0,-6.0,-14.0,-2.0,-26,-0.20776772247360487,-0.09166666666666667,-0.32727272727272727,-0.17246753246753244,Hard,Quarter-finals,2013-01-14,2013,1,14,Finals,36.0,3.0,"(25.0, 50.0]","(0.0, 25.0]",0
Roger Federer,Jo-Wilfried Tsonga,-6.0,1,0,-14.0,2.0,-13,-20,7,3,-1.0,9.0,11.0,17.0,5,0.021059124151907693,0.09185980780101749,-0.33333333333333337,0.03273056057866186,Hard,Quarter-finals,2013-01-14,2013,1,14,Finals,2.0,8.0,"(0.0, 25.0]","(0.0, 25.0]",1
Nicolas Almagro,David Ferrer,6.0,-1,-3,-1.0,4.0,-17,-25,18,42,-1.0,-9.0,-16.0,-17.0,-15,0.01232262882748314,-0.034090909090909116,0.20238095238095244,-0.060645265626263434,Hard,Quarter-finals,2013-01-14,2013,1,14,Finals,11.0,5.0,"(0.0, 25.0]","(0.0, 25.0]",0
Tomas Berdych,Novak Djokovic,5.0,-2,-10,-2.0,3.0,-9,-1,-2,11,-5.0,-10.0,-21.0,-10.0,-32,-0.1283653846153846,-0.20639534883720928,-0.17857142857142855,-0.17121109933519607,Hard,Quarter-finals,2013-01-14,2013,1,14,Finals,6.0,1.0,"(0.0, 25.0]","(0.0, 25.0]",0
Novak Djokovic,David Ferrer,-4.0,3,13,5.0,-3.0,4,-13,6,-11,7.0,7.0,34.0,24.0,44,0.3506944444444444,0.48947368421052634,1.0,0.4094117647058823,Hard,Semi-finals,2013-01-14,2013,1,14,Finals,1.0,5.0,"(0.0, 25.0]","(0.0, 25.0]",1
Roger Federer,Andy Murray,-1.0,-1,-7,-16.0,2.0,2,5,-8,9,-4.0,-10.0,-20.0,-14.0,-26,-0.01666666666666672,-0.20733652312599676,-0.041666666666666685,-0.09297128170745333,Hard,Semi-finals,2013-01-14,2013,1,14,Finals,2.0,3.0,"(0.0, 25.0]","(0.0, 25.0]",0
Andy Murray,Novak Djokovic,2.0,-2,-7,-1.0,2.0,1,-5,-9,2,-3.0,-7.0,-5.0,3.0,-13,0.060126582278481,-0.19846153846153847,-0.2727272727272727,-0.044662185256921505,Hard,Finals,2013-01-14,2013,1,14,Finals,3.0,1.0,"(0.0, 25.0]","(0.0, 25.0]",0
Germain Gigounon,Akira Santillan,-355.0,2,8,1.0,-5.0,8,-2,1,-4,4.0,5.0,15.0,6.0,24,0.36858974358974356,0.11538461538461536,-0.1428571428571429,0.24832775919732442,Hard,Qualifying,2014-01-13,2014,1,13,Qualifying,241.0,596.0,"(225.0, 250.0]","(575.0, 600.0]",1
Peter Gojowczyk,Albano Olivetti,-115.0,2,6,0.0,-5.0,2,-2,3,-3,3.0,3.0,10.0,5.0,15,0.13333333333333341,0.17108753315649866,0.6,0.1540616246498599,Hard,Qualifying,2014-01-13,2014,1,13,Qualifying,135.0,250.0,"(125.0, 150.0]","(225.0, 250.0]",1
Blaz Rola,Alessio Di Mauro,-46.0,2,3,-9.0,-1.0,-3,-8,3,-2,1.0,4.0,10.0,10.0,10,0.05833333333333335,0.13571428571428568,-0.125,0.08295625942684764,Hard,Qualifying,2014-01-13,2014,1,13,Qualifying,185.0,231.0,"(175.0, 200.0]","(225.0, 250.0]",1
Axel Michon,Alex Bolt,-223.0,-1,-9,-20.0,-3.0,5,7,-4,-10,1.0,7.0,4.0,3.0,5,0.0021551724137931494,0.06845238095238093,-0.07142857142857142,0.025141204022592623,Hard,Qualifying,2014-01-13,2014,1,13,Qualifying,248.0,471.0,"(225.0, 250.0]","(450.0, 475.0]",1
Alexander Kudryavtsev,Stephane Robert,118.0,-2,-5,-1.0,2.0,-7,-6,-1,3,,,-5.0,3.0,-13,-0.07777777777777783,-0.13095238095238093,,-0.10623781676413258,Hard,Qualifying,2014-01-13,2014,1,13,Qualifying,237.0,119.0,"(225.0, 250.0]","(100.0, 125.0]",0
Pierre-Hugues Herbert,Amir Weintraub,-39.0,1,3,19.0,-1.0,7,0,1,6,2.0,7.0,2.0,-6.0,10,0.08860759493670889,-0.040854808296668765,0.0,0.03335217637083099,Hard,Qualifying,2014-01-13,2014,1,13,Qualifying,152.0,191.0,"(150.0, 175.0]","(175.0, 200.0]",1
Andreas Beck,Martin Klizan,81.0,-1,-4,2.0,2.0,0,3,4,9,-2.0,-12.0,-8.0,-12.0,-4,-0.023618400740969436,-0.012195121951219523,0.07272727272727272,-0.024242424242424232,Hard,Qualifying,2014-01-13,2014,1,13,Qualifying,187.0,106.0,"(175.0, 200.0]","(100.0, 125.0]",0
Thiemo de Bakker,Andrew Whittington,-223.0,2,4,2.0,-4.0,1,1,0,-11,2.0,3.0,11.0,10.0,12,0.004983388704318914,0.19693094629156016,0.4,0.10885167464114837,Hard,Qualifying,2014-01-13,2014,1,13,Qualifying,145.0,368.0,"(125.0, 150.0]","(350.0, 375.0]",1
Marton Fucsovics,Benjamin Balleret,-79.0,2,9,4.0,-3.0,0,-12,6,0,4.0,10.0,18.0,12.0,24,0.32900432900432897,0.2727272727272727,0.4,0.27653276955602535,Hard,Qualifying,2014-01-13,2014,1,13,Qualifying,182.0,261.0,"(175.0, 200.0]","(250.0, 275.0]",1
